"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"209","gltX","GO:0004812~aminoacyl-tRNA ligase activity",0.0141055367805509,-1.15605650584222,-1,-1.85061038229163,7.60603887849376e-05,32,1.85061038229163,-4,0,9,"aminoacyl-tRNA ligase activity
 padj:0.00008 N( -9/ +0/ 32)","aminoacyl-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"210","lysS","GO:0004812~aminoacyl-tRNA ligase activity",0.0122087308867036,-1.27328680872166,-1,-1.91332947917943,7.60603887849376e-05,32,1.91332947917943,-5,0,9,"aminoacyl-tRNA ligase activity
 padj:0.00008 N( -9/ +0/ 32)","aminoacyl-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"211","valS","GO:0004812~aminoacyl-tRNA ligase activity",0.0052971342771716,-1.14548307476392,-1,-2.27595901798463,7.60603887849376e-05,32,2.27595901798463,-6,0,9,"aminoacyl-tRNA ligase activity
 padj:0.00008 N( -9/ +0/ 32)","aminoacyl-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"212","pheS","GO:0004812~aminoacyl-tRNA ligase activity",0.00361692337272432,-1.57942804523386,-1,-2.4416606920002,7.60603887849376e-05,32,2.4416606920002,-7,0,9,"aminoacyl-tRNA ligase activity
 padj:0.00008 N( -9/ +0/ 32)","aminoacyl-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"213","asnA","GO:0004812~aminoacyl-tRNA ligase activity",0.000415135818594682,-1.98082208252017,-1,-3.38180979336947,7.60603887849376e-05,32,3.38180979336947,-8,0,9,"aminoacyl-tRNA ligase activity
 padj:0.00008 N( -9/ +0/ 32)","aminoacyl-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"214","pheT","GO:0004812~aminoacyl-tRNA ligase activity",1.53356008174232e-05,-1.4015684122584,-1,-4.81429920458009,7.60603887849376e-05,32,4.81429920458009,-9,0,9,"aminoacyl-tRNA ligase activity
 padj:0.00008 N( -9/ +0/ 32)","aminoacyl-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"215","pheS","GO:0004826~phenylalanine-tRNA ligase activity",0.00361692337272432,-1.57942804523386,-1,-2.4416606920002,0.000358995034326459,4,2.4416606920002,-1,0,2,"phenylalanine-tRNA ligase activity
 padj:0.00036 N( -2/ +0/ 4)","phenylalanine-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"216","pheT","GO:0004826~phenylalanine-tRNA ligase activity",1.53356008174232e-05,-1.4015684122584,-1,-4.81429920458009,0.000358995034326459,4,4.81429920458009,-2,0,2,"phenylalanine-tRNA ligase activity
 padj:0.00036 N( -2/ +0/ 4)","phenylalanine-tRNA ligase activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"217","rplK","GO:0005198~structural molecule activity",0.03767243110717,-1.23864518655781,-1,-1.42397635265681,2.2529879885987e-48,70,1.42397635265681,-1,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"218","rpsU","GO:0005198~structural molecule activity",0.0356330296182492,-1.20547469086084,-1,-1.44814725116703,2.2529879885987e-48,70,1.44814725116703,-2,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"219","rplM","GO:0005198~structural molecule activity",0.0309068294352811,-1.31840577089545,-1,-1.50994554457716,2.2529879885987e-48,70,1.50994554457716,-3,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"220","rpsL","GO:0005198~structural molecule activity",0.0208244387763825,-1.3379292008412,-1,-1.68142669410387,2.2529879885987e-48,70,1.68142669410387,-4,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"221","rplI","GO:0005198~structural molecule activity",0.0156334107508641,-1.239019674813,-1,-1.80594626134851,2.2529879885987e-48,70,1.80594626134851,-5,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"222","flgB","GO:0005198~structural molecule activity",0.0122087308867036,-1.05391057029203,-1,-1.91332947917943,2.2529879885987e-48,70,1.91332947917943,-6,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"223","rpsR","GO:0005198~structural molecule activity",0.0116360196607052,-1.56015315894062,-1,-1.93419555362225,2.2529879885987e-48,70,1.93419555362225,-7,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"224","rpsF","GO:0005198~structural molecule activity",0.00951155330379991,-1.52844080908117,-1,-2.02174855391608,2.2529879885987e-48,70,2.02174855391608,-8,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"225","rplJ","GO:0005198~structural molecule activity",0.00637560963894945,-1.51238716196566,-1,-2.19547828145512,2.2529879885987e-48,70,2.19547828145512,-9,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"226","rplA","GO:0005198~structural molecule activity",0.0058913320363981,-1.593530509947,-1,-2.22978649966907,2.2529879885987e-48,70,2.22978649966907,-10,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"227","rplX","GO:0005198~structural molecule activity",0.00555148483788708,-1.50801219835231,-1,-2.25559084198466,2.2529879885987e-48,70,2.25559084198466,-11,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"228","rpsJ","GO:0005198~structural molecule activity",0.00539980629158975,-1.78204946399586,-1,-2.26762181943677,2.2529879885987e-48,70,2.26762181943677,-12,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"229","rplE","GO:0005198~structural molecule activity",0.00469508888461161,-1.70055484540413,-1,-2.32835618151694,2.2529879885987e-48,70,2.32835618151694,-13,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"230","rplS","GO:0005198~structural molecule activity",0.0040521690084066,-1.54898527778286,-1,-2.39231244932171,2.2529879885987e-48,70,2.39231244932171,-14,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"231","rpsI","GO:0005198~structural molecule activity",0.00398460393370597,-1.56857241408633,-1,-2.39961484063035,2.2529879885987e-48,70,2.39961484063035,-15,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"232","rpsO","GO:0005198~structural molecule activity",0.00391918561028034,-1.60023746081217,-1,-2.4068041681086,2.2529879885987e-48,70,2.4068041681086,-16,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"233","rplN","GO:0005198~structural molecule activity",0.00341921012999686,-1.52115410925649,-1,-2.46607420850616,2.2529879885987e-48,70,2.46607420850616,-17,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"234","rpsM","GO:0005198~structural molecule activity",0.00341921012999686,-1.5624319797308,-1,-2.46607420850616,2.2529879885987e-48,70,2.46607420850616,-18,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"235","rpsD","GO:0005198~structural molecule activity",0.00337506952990628,-1.76701125112942,-1,-2.47171727582745,2.2529879885987e-48,70,2.47171727582745,-19,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"236","rpsG","GO:0005198~structural molecule activity",0.00288302129034171,-1.67913606865588,-1,-2.54015215045127,2.2529879885987e-48,70,2.54015215045127,-20,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"237","rplT","GO:0005198~structural molecule activity",0.00282859530515093,-1.29320935069139,-1,-2.54842918379511,2.2529879885987e-48,70,2.54842918379511,-21,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"238","rpsP","GO:0005198~structural molecule activity",0.00272370152511209,-1.68513695473451,-1,-2.56484048600266,2.2529879885987e-48,70,2.56484048600266,-22,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"239","rpsC","GO:0005198~structural molecule activity",0.00257090081095231,-1.63174785235264,-1,-2.58991467873911,2.2529879885987e-48,70,2.58991467873911,-23,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"240","rpsN","GO:0005198~structural molecule activity",0.00228655632181166,-1.7265846765375,-1,-2.64081809673212,2.2529879885987e-48,70,2.64081809673212,-24,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"241","rplR","GO:0005198~structural molecule activity",0.00209792857074825,-1.71818397518579,-1,-2.67820930253806,2.2529879885987e-48,70,2.67820930253806,-25,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"242","rpsB","GO:0005198~structural molecule activity",0.00204754164433631,-1.69645603283028,-1,-2.68876725649231,2.2529879885987e-48,70,2.68876725649231,-26,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"243","rplB","GO:0005198~structural molecule activity",0.00202469403718415,-1.88498048145402,-1,-2.69364059615403,2.2529879885987e-48,70,2.69364059615403,-27,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"244","rplF","GO:0005198~structural molecule activity",0.00201531848393286,-1.69780094013554,-1,-2.69565631186287,2.2529879885987e-48,70,2.69565631186287,-28,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"245","rplC","GO:0005198~structural molecule activity",0.00178505662159516,-2.00548920864397,-1,-2.74834800360987,2.2529879885987e-48,70,2.74834800360987,-29,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"246","flgE","GO:0005198~structural molecule activity",0.00170366667759294,-1.19771687654269,-1,-2.76861537097913,2.2529879885987e-48,70,2.76861537097913,-30,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"247","rplD","GO:0005198~structural molecule activity",0.00170366667759294,-1.99074660569208,-1,-2.76861537097913,2.2529879885987e-48,70,2.76861537097913,-31,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"248","rpmE","GO:0005198~structural molecule activity",0.00144070762225968,-1.47554583754718,-1,-2.84142414612763,2.2529879885987e-48,70,2.84142414612763,-32,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"249","rplQ","GO:0005198~structural molecule activity",0.00133249750717232,-1.85515195163729,-1,-2.87533359477593,2.2529879885987e-48,70,2.87533359477593,-33,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"250","rpsE","GO:0005198~structural molecule activity",0.00117995438212764,-1.69560485749439,-1,-2.92813478250167,2.2529879885987e-48,70,2.92813478250167,-34,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"251","rplO","GO:0005198~structural molecule activity",0.000933981520512219,-1.77618138545266,-1,-3.0296617165097,2.2529879885987e-48,70,3.0296617165097,-35,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"252","rplL","GO:0005198~structural molecule activity",0.000580899254836722,-1.81889748388184,-1,-3.23589918062569,2.2529879885987e-48,70,3.23589918062569,-36,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"253","rpsK","GO:0005198~structural molecule activity",0.000569118852691324,-2.00135293745606,-1,-3.24479702766843,2.2529879885987e-48,70,3.24479702766843,-37,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"254","rpmD","GO:0005198~structural molecule activity",0.000519773485087312,-1.68515217663425,-1,-3.28418587869029,2.2529879885987e-48,70,3.28418587869029,-38,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"255","rpsH","GO:0005198~structural molecule activity",0.000415135818594682,-2.03372142800292,-1,-3.38180979336947,2.2529879885987e-48,70,3.38180979336947,-39,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"256","rpmI","GO:0005198~structural molecule activity",0.000412956717612071,-2.16990702171092,-1,-3.38409546477771,2.2529879885987e-48,70,3.38409546477771,-40,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"257","flgL","GO:0005198~structural molecule activity",0.000292294539215935,-1.86025630450883,-1,-3.53417929826056,2.2529879885987e-48,70,3.53417929826056,-41,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"258","flgK","GO:0005198~structural molecule activity",0.000188327059044331,-1.78652246210981,-1,-3.72508727557889,2.2529879885987e-48,70,3.72508727557889,-42,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"259","rpsA","GO:0005198~structural molecule activity",0.000185780638220625,-1.99259894404069,-1,-3.7309995495033,2.2529879885987e-48,70,3.7309995495033,-43,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"260","rplP","GO:0005198~structural molecule activity",0.00017917232857709,-1.91420924383031,-1,-3.74672906205238,2.2529879885987e-48,70,3.74672906205238,-44,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"261","rpmC","GO:0005198~structural molecule activity",0.000155181403066638,-1.89141770649068,-1,-3.80916032579347,2.2529879885987e-48,70,3.80916032579347,-45,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"262","flgG","GO:0005198~structural molecule activity",0.000143003458116601,-1.4978590633035,-1,-3.84465346027761,2.2529879885987e-48,70,3.84465346027761,-46,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"263","rplV","GO:0005198~structural molecule activity",0.00010812928897524,-2.34223485563736,-1,-3.96605665278644,2.2529879885987e-48,70,3.96605665278644,-47,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"264","flgF","GO:0005198~structural molecule activity",5.3450379002064e-05,-1.55891610582782,-1,-4.27204921098053,2.2529879885987e-48,70,4.27204921098053,-48,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"265","rplW","GO:0005198~structural molecule activity",3.19120142500601e-05,-2.74060382253435,-1,-4.49604578276737,2.2529879885987e-48,70,4.49604578276737,-49,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"266","rpsS","GO:0005198~structural molecule activity",2.9891734341247e-05,-1.90135290991678,-1,-4.52444888613229,2.2529879885987e-48,70,4.52444888613229,-50,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"267","flgI","GO:0005198~structural molecule activity",1.9171999824645e-05,-2.02813860358125,-1,-4.71733258365249,2.2529879885987e-48,70,4.71733258365249,-51,0,51,"structural molecule activity
 padj:0.00000 N( -51/ +0/ 70)","structural molecule activity","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"268","alsA","GO:0005524~ATP binding",0.000957671862809631,2.2406750293362,1,3.01878327232316,0.0399711788568313,419,3.01878327232316,6,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"269","ssuB","GO:0005524~ATP binding",0.00228319654766921,1.45842031105263,1,2.64145670090836,0.0399711788568313,419,2.64145670090836,5,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"270","gntK","GO:0005524~ATP binding",0.00703262778998465,1.18385725436912,1,2.15288236751954,0.0399711788568313,419,2.15288236751954,4,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"271","aceK","GO:0005524~ATP binding",0.0167721331408418,1.38172482119398,1,1.7754116987307,0.0399711788568313,419,1.7754116987307,3,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"272","nrdE","GO:0005524~ATP binding",0.0225797924448888,1.49155728841866,1,1.64628005445949,0.0399711788568313,419,1.64628005445949,2,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"273","alsK","GO:0005524~ATP binding",0.0343391463915753,1.05953674799091,1,1.46421050480807,0.0399711788568313,419,1.46421050480807,1,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"274","rhlE","GO:0005524~ATP binding",0.0371718854362488,-1.46827492232886,-1,-1.4297854100156,0.0399711788568313,419,1.4297854100156,-1,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"275","sms","GO:0005524~ATP binding",0.0369362617765572,-1.09354057954462,-1,-1.43254706049202,0.0399711788568313,419,1.43254706049202,-2,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"276","glnA","GO:0005524~ATP binding",0.0313729020149636,-1.2057201811793,-1,-1.50344530690657,0.0399711788568313,419,1.50344530690657,-3,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"277","purC","GO:0005524~ATP binding",0.0283775302999956,-1.22161533736753,-1,-1.54702540393689,0.0399711788568313,419,1.54702540393689,-4,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"278","dppD","GO:0005524~ATP binding",0.0252501597674809,-1.00801422149678,-1,-1.59773586958826,0.0399711788568313,419,1.59773586958826,-5,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"279","atpA","GO:0005524~ATP binding",0.0238014514127914,-1.13401747517753,-1,-1.62339655885329,0.0399711788568313,419,1.62339655885329,-6,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"280","glyS","GO:0005524~ATP binding",0.0223519269334898,-1.06063237323078,-1,-1.65068503089856,0.0399711788568313,419,1.65068503089856,-7,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"281","dppF","GO:0005524~ATP binding",0.0217778016438105,-1.03811496555576,-1,-1.66198596214445,0.0399711788568313,419,1.66198596214445,-8,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"282","ileS","GO:0005524~ATP binding",0.0188021105489783,-1.01626699262159,-1,-1.72579339816565,0.0399711788568313,419,1.72579339816565,-9,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"283","rtcA","GO:0005524~ATP binding",0.0156334107508641,-1.23539071743251,-1,-1.80594626134851,0.0399711788568313,419,1.80594626134851,-10,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"284","alaS","GO:0005524~ATP binding",0.0142684715262981,-1.02007230975317,-1,-1.8456225470849,0.0399711788568313,419,1.8456225470849,-11,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"285","gltX","GO:0005524~ATP binding",0.0141055367805509,-1.15605650584222,-1,-1.85061038229163,0.0399711788568313,419,1.85061038229163,-12,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"286","lysS","GO:0005524~ATP binding",0.0122087308867036,-1.27328680872166,-1,-1.91332947917943,0.0399711788568313,419,1.91332947917943,-13,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"287","tauB","GO:0005524~ATP binding",0.00850078791531237,-1.35912664589307,-1,-2.07054081882528,0.0399711788568313,419,2.07054081882528,-14,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"288","lpxK","GO:0005524~ATP binding",0.00785765563880308,-1.16419113408597,-1,-2.1047070080318,0.0399711788568313,419,2.1047070080318,-15,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"289","guaA","GO:0005524~ATP binding",0.00721875781438171,-1.24271428878357,-1,-2.14153752829914,0.0399711788568313,419,2.14153752829914,-16,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"290","purL","GO:0005524~ATP binding",0.00711494149253847,-1.65575256769012,-1,-2.14782866684775,0.0399711788568313,419,2.14782866684775,-17,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"291","pdxY","GO:0005524~ATP binding",0.00632951200730811,-1.35701820267767,-1,-2.19862977192623,0.0399711788568313,419,2.19862977192623,-18,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"292","accA","GO:0005524~ATP binding",0.00564708719842202,-1.15810017815922,-1,-2.24817550613577,0.0399711788568313,419,2.24817550613577,-19,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"293","atpG","GO:0005524~ATP binding",0.00545080406259907,-1.51857735267598,-1,-2.26353942906411,0.0399711788568313,419,2.26353942906411,-20,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"294","modF","GO:0005524~ATP binding",0.00540255424997603,-1.16231622572844,-1,-2.2674008634365,0.0399711788568313,419,2.2674008634365,-21,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"295","valS","GO:0005524~ATP binding",0.0052971342771716,-1.14548307476392,-1,-2.27595901798463,0.0399711788568313,419,2.27595901798463,-22,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"296","yjjK","GO:0005524~ATP binding",0.00497365346920037,-1.08461723363891,-1,-2.30332447673732,0.0399711788568313,419,2.30332447673732,-23,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"297","mukB","GO:0005524~ATP binding",0.00484318740116193,-1.0490115692103,-1,-2.31486872613911,0.0399711788568313,419,2.31486872613911,-24,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"298","hisG","GO:0005524~ATP binding",0.0040521690084066,-1.29664329542388,-1,-2.39231244932171,0.0399711788568313,419,2.39231244932171,-25,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"299","pheS","GO:0005524~ATP binding",0.00361692337272432,-1.57942804523386,-1,-2.4416606920002,0.0399711788568313,419,2.4416606920002,-26,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"300","pykF","GO:0005524~ATP binding",0.00275168688643373,-1.25007391726067,-1,-2.56040098585459,0.0399711788568313,419,2.56040098585459,-27,6,52,"ATP binding
 padj:0.03997 N( -52/ +6/ 419)","ATP binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
