,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
375,ECB_00375,12.9836413232011,0.64924840926474,0.506781658781683,1.28112057335609,0.200151318601348,0.522362970226915,yajR,1,mrna,Exp,carbonSource,glucoselactate
376,ECB_00376,1.57635050494317,0.308894019318106,0.803154875307919,0.384600814630778,0.70053319047978,NA,ECB_00376,1,mrna,Exp,carbonSource,glucoselactate
377,ECB_00377,8.80178616982404,0.759449197563869,0.530995611021623,1.43023629913382,0.152649210529287,0.4522487277281,ECB_00377,1,mrna,Exp,carbonSource,glucoselactate
378,ECB_00378,9.39761823241857,-0.196759888377744,0.383019704572929,-0.513706960839348,0.607456884549389,0.831479998440704,ECB_00378,-1,mrna,Exp,carbonSource,glucoselactate
379,ECB_00379,550.535805493467,0.0562267877198081,0.37146977048032,0.151363023825883,0.879689356062821,0.951946791055242,cyoE,1,mrna,Exp,carbonSource,glucoselactate
380,ECB_00380,287.781506407845,0.0604684596358433,0.387070169486904,0.156220924273239,0.875858884038581,0.950582110224875,cyoD,1,mrna,Exp,carbonSource,glucoselactate
381,ECB_00381,522.605563821709,-0.0160282741171685,0.449648826510788,-0.0356462047094523,0.97156446568293,0.992971607685697,cyoC,-1,mrna,Exp,carbonSource,glucoselactate
382,ECB_00382,2206.55819165475,0.363480302609223,0.531916230845905,0.683341250992061,0.494391233696167,0.762715246480184,cyoB,1,mrna,Exp,carbonSource,glucoselactate
383,ECB_00383,2340.79833402059,0.563696908313773,0.658552141652009,0.855963974089755,0.392017706821578,0.69409890902,cyoA,1,mrna,Exp,carbonSource,glucoselactate
384,ECB_00384,52.0524436036762,0.842724100387371,0.513880346265779,1.63992280792835,0.101021217908794,0.359342283127011,ampG,1,mrna,Exp,carbonSource,glucoselactate
385,ECB_00385,35.5117949795787,0.654324339089008,0.610622849465991,1.07156870998397,0.283913793742439,0.60984045768301,yajG,1,mrna,Exp,carbonSource,glucoselactate
386,ECB_00386,749.999424895126,-1.97492582854522,0.741427981141811,-2.66367857536723,0.00772913758531919,0.0778284458364618,bolA,-1,mrna,Exp,carbonSource,glucoselactate
387,ECB_00387,2771.18822387671,0.166273588761262,0.673718543061343,0.246799780819039,0.805063180125482,0.92272560760998,tig,1,mrna,Exp,carbonSource,glucoselactate
388,ECB_00388,305.296572286674,-0.0594939338040697,0.343264010470643,-0.173318297256094,0.862401242205415,0.947405956223498,clpP,-1,mrna,Exp,carbonSource,glucoselactate
389,ECB_00389,1149.35797808418,-0.0942667031254155,0.346858021437068,-0.271773167403939,0.78579643822652,0.912882373164514,clpX,-1,mrna,Exp,carbonSource,glucoselactate
390,ECB_00390,61.6605456322356,-0.481638567119997,0.524774753479135,-0.917800568580797,0.358723284540487,0.666855934912669,insL-2,-1,mrna,Exp,carbonSource,glucoselactate
391,ECB_00391,27.1349965513117,-0.277410388128707,0.253398429652122,-1.09475969724654,0.273621927414624,0.600697486853364,lon,-1,mrna,Exp,carbonSource,glucoselactate
392,ECB_00392,1603.50564121237,-0.0425939971184987,0.327798591763765,-0.129939536620081,0.896614263742035,0.960596380923241,hupB,-1,mrna,Exp,carbonSource,glucoselactate
393,ECB_00393,335.941612694291,0.454691226339486,0.45182896644133,1.00633483045742,0.314254531070865,0.634409662058869,ppiD,1,mrna,Exp,carbonSource,glucoselactate
394,ECB_00394,8.05097306705151,-0.284406639760167,0.543608962506024,-0.523182396495193,0.60084733041175,0.828215116733814,ybaV,-1,mrna,Exp,carbonSource,glucoselactate
395,ECB_00395,5.87543513207411,-0.287220892432877,0.781333046230363,-0.367603666347673,0.713168780623467,0.874858868538099,ybaW,-1,mrna,Exp,carbonSource,glucoselactate
396,ECB_00396,61.3672965294124,-1.71286406078845,0.551199321470262,-3.10752207789294,0.00188662892930127,0.0308241873596133,ybaX,-1,mrna,Exp,carbonSource,glucoselactate
397,ECB_00397,124.799799699533,-2.30986233398446,0.667131534340943,-3.46237917874226,0.00053542224916865,0.012656470613327,ybaE,-1,mrna,Exp,carbonSource,glucoselactate
398,ECB_00398,58.7473137433137,-0.0674338324136845,0.314204975617771,-0.214617328325562,0.830065682684161,0.93246003383428,cof,-1,mrna,Exp,carbonSource,glucoselactate
399,ECB_00399,27.2640749060969,-0.652883766497764,0.283451864881303,-2.30333205523683,0.0212601673955785,0.144229106155008,ybaO,-1,mrna,Exp,carbonSource,glucoselactate
400,ECB_00400,28.3347004495948,-0.265131522127675,0.402551158145747,-0.658628143933154,0.510134585647362,0.774145933811374,mdlA,-1,mrna,Exp,carbonSource,glucoselactate
401,ECB_00401,32.9760592484432,0.549270029980767,0.231115496734602,2.37660406913999,0.0174728317639966,0.127993292899781,mdlB,1,mrna,Exp,carbonSource,glucoselactate
402,ECB_00402,51.1706245863054,-2.85039453934526,0.715315079869092,-3.98480979859519,6.75341975273319e-05,0.00312627056053607,glnK,-1,mrna,Exp,carbonSource,glucoselactate
403,ECB_00403,187.252369486753,-3.07322204981555,0.699889286724677,-4.39101170443333,1.12824466437236e-05,0.000723161435837128,amtB,-1,mrna,Exp,carbonSource,glucoselactate
404,ECB_00404,41.8111552175534,0.13379362858228,0.352321648685334,0.379748531154763,0.704132091343677,0.870918177505945,tesB,1,mrna,Exp,carbonSource,glucoselactate
405,ECB_00405,9.70390439107453,-1.42106527211706,0.70376630064926,-2.01922892699758,0.0434634310553526,0.225996280354899,ybaY,-1,mrna,Exp,carbonSource,glucoselactate
406,ECB_00406,18.2420718525965,-0.334895903438581,0.452804062501827,-0.739604458467574,0.45954003557617,0.742425386785166,ybaZ,-1,mrna,Exp,carbonSource,glucoselactate
407,ECB_00407,4.593324987384,1.16058912259854,0.518762034311525,2.23722833560635,0.0252714202980367,0.160437416863536,ybaA,1,mrna,Exp,carbonSource,glucoselactate
408,ECB_00408,22.6674576007795,-0.0230380203178864,0.331598004204214,-0.0694757508362401,0.944610934033127,0.981452975870005,ylaB,-1,mrna,Exp,carbonSource,glucoselactate
409,ECB_00409,12.0323543513187,-0.400076387043142,0.471022489472715,-0.849378524348182,0.39567069917747,0.696656334050981,ylaC,-1,mrna,Exp,carbonSource,glucoselactate
410,ECB_00410,10.5696791123782,0.0771282926580587,0.523867129685002,0.147228730889139,0.882951483728462,0.953621936249827,maa,1,mrna,Exp,carbonSource,glucoselactate
411,ECB_00411,4.88037981332251,0.195975574646396,0.595988179787115,0.328824599703299,0.74228826823663,0.89031972555777,hha,1,mrna,Exp,carbonSource,glucoselactate
412,ECB_00412,47.407560613662,-0.282999356048033,0.503487861256797,-0.562077813239858,0.574063004031025,0.812463691055374,ybaJ,-1,mrna,Exp,carbonSource,glucoselactate
413,ECB_00413,686.192283473969,0.246720104038257,0.494249100347344,0.499181695758007,0.617651388379741,0.83744178809187,acrB,1,mrna,Exp,carbonSource,glucoselactate
414,ECB_00414,292.915655043575,0.190635633258919,0.483220691467814,0.394510493083089,0.693204181736914,0.868263636876789,acrA,1,mrna,Exp,carbonSource,glucoselactate
415,ECB_00415,8.94392009870607,0.58151667987061,0.639089935878259,0.909913686985964,0.362868030990603,0.670040477668851,acrR,1,mrna,Exp,carbonSource,glucoselactate
416,ECB_00416,115.786578451166,0.75479098892874,0.502219487723619,1.50291059462853,0.132862100594046,0.415062197093528,kefA,1,mrna,Exp,carbonSource,glucoselactate
417,ECB_00417,7.47714502979669,-0.237376588473673,0.379980809898347,-0.624706780684992,0.532163521998593,0.786455936286338,ybaM,-1,mrna,Exp,carbonSource,glucoselactate
418,ECB_00418,22.5374640569254,-0.12662230775098,0.307420914868773,-0.411885794449054,0.680423133366388,0.861318003611915,priC,-1,mrna,Exp,carbonSource,glucoselactate
419,ECB_00419,21.4906002150937,-0.552183111000488,0.592182733271339,-0.932453920008972,0.351101990137676,0.662265383774123,ybaN,-1,mrna,Exp,carbonSource,glucoselactate
420,ECB_00420,23.2004960445835,0.041381386513218,0.738847005365118,0.0560080587898823,0.955335387254539,0.985799642637579,apt,1,mrna,Exp,carbonSource,glucoselactate
421,ECB_00421,168.725664003787,0.267253284713393,0.486972709569431,0.548805465812842,0.583138958901764,0.817835698430051,dnaX,1,mrna,Exp,carbonSource,glucoselactate
422,ECB_00422,165.252357904623,-0.00103637652487369,0.549922107487258,-0.00188458785483124,0.998496317337251,0.999095834789871,ybaB,-1,mrna,Exp,carbonSource,glucoselactate
423,ECB_00423,230.828910888837,0.840682535501517,0.630683088306631,1.3329714258848,0.182541181031135,0.497880324367245,recR,1,mrna,Exp,carbonSource,glucoselactate
424,ECB_00424,298.390450865729,-0.623702775101536,0.337023670063327,-1.85062009141477,0.0642242272209163,0.275370472635183,htpG,-1,mrna,Exp,carbonSource,glucoselactate
425,ECB_00425,253.464400755679,1.06495901992332,0.592236042882679,1.79820028301501,0.0721452747437806,0.293602198682565,adk,1,mrna,Exp,carbonSource,glucoselactate
426,ECB_00426,16.6907491934945,0.458587107741626,0.34384260763615,1.33371227869147,0.182298169138822,0.497880324367245,hemH,1,mrna,Exp,carbonSource,glucoselactate
427,ECB_00427,10.593267726784,-0.646502464418984,0.62683031971452,-1.03138352451334,0.302361003825261,0.62594361847801,aes,-1,mrna,Exp,carbonSource,glucoselactate
428,ECB_00428,39.3433250911281,0.695244409534115,0.53238407435929,1.30590760133241,0.191583981308069,0.510551006052105,gsk,1,mrna,Exp,carbonSource,glucoselactate
429,ECB_00429,69.4075511737845,0.327716302099758,0.450959936807847,0.726708240247508,0.467404704441775,0.74810633725567,ybaL,1,mrna,Exp,carbonSource,glucoselactate
430,ECB_00430,16.0014600851465,0.904964883903407,0.358212089396592,2.52633819653552,0.0115258467312956,0.0983627555967405,fsr,1,mrna,Exp,carbonSource,glucoselactate
431,ECB_00431,81.8759938368742,-0.771819923881121,0.302941186175796,-2.54775500691819,0.0108418581386888,0.0945837411387383,ushA,-1,mrna,Exp,carbonSource,glucoselactate
432,ECB_00432,7.838013671804,-0.48447211207356,0.550920229075008,-0.879387044630736,0.379191454155803,0.681597192376597,ybaK,-1,mrna,Exp,carbonSource,glucoselactate
433,ECB_00433,42.3461430459992,-0.138480667385073,0.275364270588229,-0.502899911775963,0.615034643166194,0.836869620810637,ybaP,-1,mrna,Exp,carbonSource,glucoselactate
434,ECB_00434,26.152533152981,-0.565253729786066,0.34956130264865,-1.61703748527969,0.105870189668257,0.369879813589414,ybaQ,-1,mrna,Exp,carbonSource,glucoselactate
435,ECB_00435,2382.99962006988,-0.798636161776534,0.782231187733335,-1.02097202758015,0.307267691679717,0.627911230146227,copA,-1,mrna,Exp,carbonSource,glucoselactate
436,ECB_00436,1.69246393941294,-1.19723889734309,0.816154769735395,-1.46692630091624,0.142396104934848,NA,ybaS,-1,mrna,Exp,carbonSource,glucoselactate
437,ECB_00437,3.30612477765323,-0.565462843362524,0.686434363618169,-0.823768262972721,0.410071243834823,0.709423869043873,ybaT,-1,mrna,Exp,carbonSource,glucoselactate
438,ECB_00438,134.382223173894,-0.881732771660523,0.38794830232902,-2.27280997588365,0.0230376336199456,0.151638310793023,cueR,-1,mrna,Exp,carbonSource,glucoselactate
439,ECB_00439,12.3149254161911,-0.00368075192597884,0.518525699746254,-0.00709849468942437,0.994336268247018,0.997631937218212,ybbJ,-1,mrna,Exp,carbonSource,glucoselactate
440,ECB_00440,71.7290274547742,-0.155521539078107,0.478360570831654,-0.325113624661258,0.745095077630988,0.892234292334939,ybbK,-1,mrna,Exp,carbonSource,glucoselactate
441,ECB_00441,7.44957117758097,-0.145678595799801,0.391942513972935,-0.371683577581638,0.71012845361952,0.873516051599791,ybbL,-1,mrna,Exp,carbonSource,glucoselactate
442,ECB_00442,4.74639854101084,-1.28940183637123,0.534881755194982,-2.41062968375357,0.0159250086493956,0.12008609463447,ybbM,-1,mrna,Exp,carbonSource,glucoselactate
443,ECB_00443,74.891647117207,-0.0746463103902845,0.355458465065225,-0.210000092068668,0.833667601177017,0.933047049940563,ybbN,-1,mrna,Exp,carbonSource,glucoselactate
444,ECB_00444,41.019172172017,0.109614296641547,0.375554719534205,0.291873037243414,0.770383699464809,0.906747154697454,ybbO,1,mrna,Exp,carbonSource,glucoselactate
445,ECB_00445,40.1606633467968,-0.512965609942574,0.524116447212852,-0.978724504202118,0.327716121085847,0.642516371517135,tesA,-1,mrna,Exp,carbonSource,glucoselactate
446,ECB_00446,16.1083193417768,-0.510243965951464,0.427414407839288,-1.19379215251752,0.232559282140883,0.560462825289634,ybbA,-1,mrna,Exp,carbonSource,glucoselactate
447,ECB_00447,30.3156321468809,-0.203372717713806,0.42445225727042,-0.479141562402474,0.631837923712654,0.841692965521293,ybbP,-1,mrna,Exp,carbonSource,glucoselactate
448,ECB_00448,19.8026296214939,-0.183186292663216,0.2840011393796,-0.645019569510835,0.518914503976433,0.775659840478327,rhsD,-1,mrna,Exp,carbonSource,glucoselactate
449,ECB_00449,4.52626044883773,-0.621103385840323,0.667435772537562,-0.930581505211976,0.352070085130615,0.662591526674387,ybbC,-1,mrna,Exp,carbonSource,glucoselactate
450,ECB_00450,1.30309884641954,-1.4319822657319,0.788299039266708,-1.81654701376264,0.0692865029750796,NA,ylbH,-1,mrna,Exp,carbonSource,glucoselactate
451,ECB_00451,0.0337218212434303,-0.215116851706561,0.633098903225642,-0.339783958889425,0.734019228915353,NA,ybbD,-1,mrna,Exp,carbonSource,glucoselactate
452,ECB_00452,6.99302640759212,-0.401683138211194,0.394893746282045,-1.01719295884797,0.309061644955215,0.628878182317296,ylbG,-1,mrna,Exp,carbonSource,glucoselactate
453,ECB_00453,6.32197064350833,-0.38650191356876,0.497083312095761,-0.777539507289479,0.436840535107731,0.731581989537219,ybbB,-1,mrna,Exp,carbonSource,glucoselactate
454,ECB_00454,1.05459890444857,-1.01088144494094,0.82376085834723,-1.22715401526743,0.219764709211483,NA,ybbS,-1,mrna,Exp,carbonSource,glucoselactate
455,ECB_00455,0.9568836789205,-0.636019322179202,0.774074100670366,-0.82165172769428,0.411275140079866,NA,allA,-1,mrna,Exp,carbonSource,glucoselactate
456,ECB_00456,318.292550784869,-1.00037791997047,0.461143789958571,-2.16934054356525,0.0300568393017535,0.179855377724855,allR,-1,mrna,Exp,carbonSource,glucoselactate
457,ECB_00457,5.77487758615531,-0.0473974334807013,0.404460031869174,-0.117186939984301,0.906711915991535,0.965334210882203,gcl,-1,mrna,Exp,carbonSource,glucoselactate
458,ECB_00458,0.297172182272094,0.0817688405259845,0.839487728127119,0.0974032588998164,0.922406156809154,NA,hyi,1,mrna,Exp,carbonSource,glucoselactate
459,ECB_00459,0.89471291132892,-0.0551747221300381,0.714617659143306,-0.0772087303246639,0.938457496586031,NA,glxR,-1,mrna,Exp,carbonSource,glucoselactate
460,ECB_00460,0,NA,NA,NA,NA,NA,ybbV,NA,mrna,Exp,carbonSource,glucoselactate
461,ECB_00461,0.964041715372322,-0.666205263130859,0.763603227006576,-0.872449512481069,0.382963199606022,NA,allP,-1,mrna,Exp,carbonSource,glucoselactate
462,ECB_00462,5.55174022556157,1.98261077540329,0.461605347629552,4.29503424426178,1.74666373154154e-05,0.00107807966985703,allB,1,mrna,Exp,carbonSource,glucoselactate
463,ECB_00463,0.974959068474378,0.606069779912843,0.649156361487517,0.933626805295503,0.350496433238165,NA,ybbY,1,mrna,Exp,carbonSource,glucoselactate
464,ECB_00464,2.42580190039692,-0.191010484109293,0.61953005534951,-0.308315121211567,0.757842561059408,NA,glxK,-1,mrna,Exp,carbonSource,glucoselactate
465,ECB_00465,6.20710280500158,0.310633688530535,0.409623600201094,0.758339334887046,0.448247865054121,0.73834709216114,ylbA,1,mrna,Exp,carbonSource,glucoselactate
466,ECB_00466,7.85793602177925,-0.287983594250967,0.431111706555708,-0.668002259905587,0.504132149931464,0.769727880888182,allC,-1,mrna,Exp,carbonSource,glucoselactate
467,ECB_00467,1.09266676834625,-0.508104323271721,0.786323808602771,-0.646176953708903,0.518164762991697,NA,allD,-1,mrna,Exp,carbonSource,glucoselactate
468,ECB_00468,0.234474098260848,-1.22368038450636,0.837546066864082,-1.46103054258022,0.144007059755834,NA,fdrA,-1,mrna,Exp,carbonSource,glucoselactate
469,ECB_00469,0.684148549195456,-0.0915389777400275,0.770980396011854,-0.118730616515728,0.90548877963736,NA,ylbE,-1,mrna,Exp,carbonSource,glucoselactate
470,ECB_00470,0.49593076482029,-0.25500123419253,0.800161879714685,-0.318687056528431,0.749963830688075,NA,ylbF,-1,mrna,Exp,carbonSource,glucoselactate
471,ECB_00471,0.765212743612965,-0.456850122540684,0.811348642833931,-0.563074982100134,0.573383826439885,NA,arcC,-1,mrna,Exp,carbonSource,glucoselactate
472,ECB_00472,116.784510548252,1.14610575855893,0.743053626085056,1.5424267082814,0.12296993546849,0.399230303899804,purK,1,mrna,Exp,carbonSource,glucoselactate
473,ECB_00473,12.4551225648123,0.920537793164827,0.791947022553139,1.1623729453482,0.245084007919941,0.573364002776863,purE,1,mrna,Exp,carbonSource,glucoselactate
474,ECB_00474,36.1262699504907,0.807794996954093,0.442964923061411,1.82360939862072,0.0682111446751198,0.285612745228862,ybbF,1,mrna,Exp,carbonSource,glucoselactate
475,ECB_00475,496.441861016399,-0.0509447417214172,0.432337094203227,-0.117835694425679,0.906197846499034,0.965334210882203,ppiB,-1,mrna,Exp,carbonSource,glucoselactate
476,ECB_00476,125.745326880972,0.157092526772347,0.490238574374848,0.3204409750348,0.748634068150047,0.894015531760698,cysS,1,mrna,Exp,carbonSource,glucoselactate
477,ECB_00477,3.66516823598155,-0.803648869176273,0.604583000186884,-1.32926143958374,0.183761731297974,0.499166952254399,ybcI,-1,mrna,Exp,carbonSource,glucoselactate
478,ECB_00478,29.7671287467649,0.265891797041455,0.30642999232951,0.867708134638259,0.385554131505574,0.689640174926396,ybcJ,1,mrna,Exp,carbonSource,glucoselactate
479,ECB_00479,88.0765744423296,0.558936175444522,0.437897346486472,1.27640914001699,0.201810926942644,0.524267980903999,folD,1,mrna,Exp,carbonSource,glucoselactate
480,ECB_00480,0.107435410543674,-0.582462207230122,0.764459125569924,-0.761927208071304,0.446103450189329,NA,sfmA,-1,mrna,Exp,carbonSource,glucoselactate
481,ECB_00481,0,NA,NA,NA,NA,NA,sfmC,NA,mrna,Exp,carbonSource,glucoselactate
482,ECB_00482,1.74108502836591,-0.537744989170977,0.75209823388261,-0.714993022114861,0.474613355032583,NA,sfmD,-1,mrna,Exp,carbonSource,glucoselactate
483,ECB_00483,0.0198366358470447,-0.103464639649534,0.510828279682332,-0.202542897025739,0.83949232629354,NA,sfmH,-1,mrna,Exp,carbonSource,glucoselactate
484,ECB_00484,2.77510074655692,-0.482778272553153,0.643983985924396,-0.749674344557119,0.453450862791942,0.739953436667722,sfmF,-1,mrna,Exp,carbonSource,glucoselactate
485,ECB_00485,0.0608758532786932,-0.436916950365029,0.723968914230448,-0.603502362845863,0.546174544119459,NA,fimZ,-1,mrna,Exp,carbonSource,glucoselactate
486,ECB_00486,37.4919065791437,0.18690027506592,0.393020183470322,0.475548796032845,0.634395861812646,0.842446952785948,intD,1,mrna,Exp,carbonSource,glucoselactate
487,ECB_00487,0.112571184276527,0.570764465172304,0.83108616634149,0.686769300570669,0.492228118321785,NA,ECB_00487,1,mrna,Exp,carbonSource,glucoselactate
488,ECB_00488,1.41649933378003,1.08403018645439,0.793164273081235,1.36671585350563,0.171714386707566,NA,ECB_00488,1,mrna,Exp,carbonSource,glucoselactate
489,ECB_00489,0.172651836978636,-0.704926295979305,0.775602463202469,-0.908875782921909,0.363415698234431,NA,ECB_00489,-1,mrna,Exp,carbonSource,glucoselactate
490,ECB_00490,0.300386940101404,0.78722463349417,0.83083741010291,0.947507447211196,0.343380263208801,NA,ECB_00490,1,mrna,Exp,carbonSource,glucoselactate
491,ECB_00491,7.48199042985367,0.203344350833234,0.581831581133411,0.349490054213142,0.726721436254886,0.883744852308259,ybcD,1,mrna,Exp,carbonSource,glucoselactate
492,ECB_00492,1.04684259227306,-1.05690673835525,0.772118803549406,-1.36883952766943,0.171049442014231,NA,renD,-1,mrna,Exp,carbonSource,glucoselactate
493,ECB_00493,2.42602663964844,0.378393525783239,0.537773784135246,0.703629550093642,0.481663503853464,NA,emrE,1,mrna,Exp,carbonSource,glucoselactate
494,ECB_00494,0.671210794907602,-1.21696810163706,0.817325130447356,-1.4889644968716,0.136496717977783,NA,ybcK,-1,mrna,Exp,carbonSource,glucoselactate
495,ECB_00495,14.7527679081046,-0.915945776280891,0.471983978461079,-1.94062895793066,0.0523032990308094,0.250469677686333,ybcL,-1,mrna,Exp,carbonSource,glucoselactate
496,ECB_00496,8.96182563882152,0.635997209256072,0.520911764425769,1.22093078461602,0.2221122274989,0.550876355158016,ybcM,1,mrna,Exp,carbonSource,glucoselactate
497,ECB_00497,0.0191764614462138,-0.0964297975789682,0.510035237208263,-0.189064971484692,0.850041895022551,NA,ybcN,-1,mrna,Exp,carbonSource,glucoselactate
498,ECB_00498,0,NA,NA,NA,NA,NA,ninE,NA,mrna,Exp,carbonSource,glucoselactate
499,ECB_00499,0,NA,NA,NA,NA,NA,ybcO,NA,mrna,Exp,carbonSource,glucoselactate
500,ECB_00500,0.00991831792352233,-0.0781001074296139,0.507937645732208,-0.153759242075925,0.877799571698759,NA,rus,-1,mrna,Exp,carbonSource,glucoselactate
501,ECB_00501,0.01918770507902,-0.146692217125448,0.584618891748589,-0.250919392438197,0.801876430953624,NA,ylcG,-1,mrna,Exp,carbonSource,glucoselactate
502,ECB_00502,1.3071614167823,0.0347946125470655,0.699675928596194,0.0497296121318283,0.960337858578176,NA,ybcQ,1,mrna,Exp,carbonSource,glucoselactate
503,ECB_00503,193.661624167587,0.795573014077651,0.46651768312867,1.70534374762001,0.0881303329812896,0.330043145872627,nmpC,1,mrna,Exp,carbonSource,glucoselactate
504,ECB_00503,193.661624167587,0.795573014077651,0.46651768312867,1.70534374762001,0.0881303329812896,0.330043145872627,nmpC,1,mrna,Exp,carbonSource,glucoselactate
505,ECB_00504,8.46289962957868,-1.04965099288683,0.634404158613042,-1.65454620471217,0.0980165834397306,0.353177592004997,insB-6,-1,mrna,Exp,carbonSource,glucoselactate
506,ECB_00505,1.62563228868556,-0.576286345766626,0.651176171990359,-0.88499298738953,0.376160413574275,NA,insA-6,-1,mrna,Exp,carbonSource,glucoselactate
507,ECB_00506,0.496311103893304,0.388623475479629,0.768472693300998,0.505708893585125,0.613061023977032,NA,ybcR,1,mrna,Exp,carbonSource,glucoselactate
508,ECB_00507,1.00652374089773,-0.22481346353873,0.729093059502328,-0.308346733806773,0.757818508767478,NA,ybcS,-1,mrna,Exp,carbonSource,glucoselactate
509,ECB_00508,0.593430381508285,0.49060490086197,0.770900638868978,0.636404844055854,0.524512584412921,NA,ybcT,1,mrna,Exp,carbonSource,glucoselactate
510,ECB_00509,648.451875075292,0.617115831635065,0.701985510109282,0.879100526646191,0.3793467722348,0.681597192376597,ybcU,1,mrna,Exp,carbonSource,glucoselactate
511,ECB_00510,0.215213926845606,0.706518745049236,0.843905469406215,0.837201286947877,0.402479434215447,NA,ECB_00510,1,mrna,Exp,carbonSource,glucoselactate
512,ECB_00511,3.30022038832095,-0.207012084562113,0.525235845613618,-0.394131676828466,0.693483825174512,0.868287599288748,nohB,-1,mrna,Exp,carbonSource,glucoselactate
513,ECB_00512,17.4036979294427,-0.274580248811198,0.340356446779006,-0.806743199400843,0.419814449912526,0.71529053171149,ECB_00512,-1,mrna,Exp,carbonSource,glucoselactate
514,ECB_00513,5.34883189176595,0.124884508443339,0.46859214867898,0.266510031795036,0.789846434451269,0.914905641944714,ECB_00513,1,mrna,Exp,carbonSource,glucoselactate
515,ECB_00514,1.46693705832557,-0.846132940752361,0.730153122671359,-1.15884314464982,0.246520127471614,NA,ECB_00514,-1,mrna,Exp,carbonSource,glucoselactate
516,ECB_00515,4.14125982119688,-0.0900152702749936,0.529222127095685,-0.170089770752761,0.864939538054836,0.948446550406732,ECB_00515,-1,mrna,Exp,carbonSource,glucoselactate
517,ECB_00516,0.893930408603808,-1.953179002518,0.838656499748704,-2.32893801348139,0.0198623497515142,NA,ECB_00516,-1,mrna,Exp,carbonSource,glucoselactate
518,ECB_00517,0.102557566428494,-0.205398435516914,0.669963566362826,-0.306581500591151,0.759161936360411,NA,ECB_00517,-1,mrna,Exp,carbonSource,glucoselactate
519,ECB_00518,2.55874373347227,0.742299594055058,0.560946865916646,1.32329751560705,0.185736457576643,NA,appY,1,mrna,Exp,carbonSource,glucoselactate
520,ECB_00519,585.186889473545,-0.225432522937841,0.516385054861819,-0.436558960828495,0.662431230678808,0.854944191718472,ompT,-1,mrna,Exp,carbonSource,glucoselactate
521,ECB_00520,0.785646694936984,-0.501712434452399,0.758281167953334,-0.661644328853061,0.50819919097754,NA,envY,-1,mrna,Exp,carbonSource,glucoselactate
522,ECB_00521,1.00674300789456,1.09544031438312,0.693332767689302,1.57996328088449,0.114115275749415,NA,ybcH,1,mrna,Exp,carbonSource,glucoselactate
523,ECB_00522,7.54750165480417,0.740476378614022,0.427586299108235,1.73175889910024,0.0833164988833679,0.322342346893052,nfrA,1,mrna,Exp,carbonSource,glucoselactate
524,ECB_00523,3.76623795190924,-0.0764073198057603,0.598645341218385,-0.127633699863517,0.898438860597613,0.962241877368845,nfrB,-1,mrna,Exp,carbonSource,glucoselactate
525,ECB_00524,0,NA,NA,NA,NA,NA,ECB_00524,NA,mrna,Exp,carbonSource,glucoselactate
526,ECB_00525,1.22520236106752,-0.364029321803843,0.643656716245054,-0.565564395765972,0.571689937009311,NA,yhhI,-1,mrna,Exp,carbonSource,glucoselactate
527,ECB_00526,0,NA,NA,NA,NA,NA,ECB_00526,NA,mrna,Exp,carbonSource,glucoselactate
528,ECB_00527,0.0868373088309869,0.21871223440622,0.745363323992189,0.293430367937599,0.769193216226103,NA,ECB_00527,1,mrna,Exp,carbonSource,glucoselactate
529,ECB_00528,0.656555153336656,-0.533990665091349,0.818682372319287,-0.652256214554345,0.514235901107439,NA,ECB_00528,-1,mrna,Exp,carbonSource,glucoselactate
530,ECB_00529,0.346176245170433,0.558898089550437,0.840670957981623,0.664823834157781,0.506163176299076,NA,ECB_00529,1,mrna,Exp,carbonSource,glucoselactate
531,ECB_00530,0.662322411297751,0.816694471306485,0.781429841784809,1.045128337358,0.295963658717923,NA,ECB_00530,1,mrna,Exp,carbonSource,glucoselactate
532,ECB_00531,21.6026469050531,0.114051891922166,0.684852168106009,0.166535052721789,0.867735900219993,0.949184035258693,cusS,1,mrna,Exp,carbonSource,glucoselactate
533,ECB_00532,79.3317272124309,-0.863954413496638,0.64136631085786,-1.34705300055604,0.177963163563965,0.493017419115823,cusR,-1,mrna,Exp,carbonSource,glucoselactate
534,ECB_00533,480.548223736453,-1.18798967739277,0.616022150428737,-1.92848532567532,0.0537947877614622,0.253849563715658,cusC,-1,mrna,Exp,carbonSource,glucoselactate
535,ECB_00534,92.4725885347672,-0.539993062302012,0.704719024214009,-0.766252994098293,0.443525781592387,0.736171215196728,ylcC,-1,mrna,Exp,carbonSource,glucoselactate
536,ECB_00535,201.779104457223,-0.161687968752322,0.684107556433666,-0.2363487542737,0.813162057903625,0.927060444203314,cusB,-1,mrna,Exp,carbonSource,glucoselactate
537,ECB_00536,356.385262019239,-0.0619982788032945,0.658871112393736,-0.0940977341957662,0.925031520246671,0.975365408725769,cusA,-1,mrna,Exp,carbonSource,glucoselactate
538,ECB_00537,51.5705894789933,0.889999879740709,0.51202164687268,1.73820752535882,0.0821742535888614,0.319144497074786,pheP,1,mrna,Exp,carbonSource,glucoselactate
539,ECB_00538,27.3409400835819,-0.16099172567156,0.51863494622549,-0.310414342194297,0.756245888955682,0.898655244579172,ybdG,-1,mrna,Exp,carbonSource,glucoselactate
